car_type,car_model,engine_class,chassis_weight_kg,moment_of_inertia,engine_weight_kg,thruster_weight_kg,fuel_weight_kg,starting_fuel_kWh,fuel_type,energy_density_MJ_per_kg,mass_density_kg_per_L,total_thrust_kN,thrust_rear_kN,thrust_front_kN,thrust_side_kN,FOV_Threat_Count,Min_Distance_In_FOV,FOV_Density,FOV_Front_Cone_Threat_Count,Angle_Weighted_Density,Threats_Left_Sector,Threats_Right_Sector,Average_Threat_Angle_Offset,heading_deg,previous_heading_deg,test_id,test_date,assigned_by,mission_type,crew_status,navigation_mode,origin_station,destination_station,car_color,last_telemetry_message,ship_serial_number
Sedan,Stratos M2,Ion-A,950,1.2,195,138,250,280.2,IonGel,5.2,1.1,47.4,28.4,14.2,4.7,5,4.17,0.87,5,0.61,4,4,6.2,296,7,CASE-8317-Y,4025-12-09,Elia Vorn,commute,automated,auto,Helion Hub,Lunaris Port,Yellow,Fuel low. Navigating around debris.,CXS-9664-XQ
Sedan,Stratos M2,Ion-A,950,1.2,204,118,293,207.4,IonGel,5.2,1.1,78.9,47.3,23.7,7.9,2,4.96,0.96,1,0.83,3,3,19.3,116,208,CASE-5517-Y,4025-12-19,Commander Yulo,commute,automated,auto,Vega Spire,Cryon Reach,DarkSeaGreen,Re-routing due to unstable path.,CXS-2848-TM
SUV,Vortex R7,Ion-A,1250,1.5,265,169,233,127.2,IonGel,5.2,1.1,70.5,42.3,21.1,7.1,6,3.55,0.64,2,0.69,3,1,49.9,148,219,CASE-2658-F,4025-08-04,Elia Vorn,commute,automated,auto,Zenthar Relay,Lunaris Port,FireBrick,Re-routing due to unstable path.,CXS-4093-XO
Sedan,Stratos M2,Ion-A,950,1.2,240,143,145,102.6,FusionCore,8.4,1.6,67.0,40.2,20.1,6.7,1,2.07,0.46,5,0.59,0,5,83.3,86,33,CASE-6731-L,4025-11-22,Commander Yulo,commute,automated,auto,Vega Spire,Cerebra Ring,LavenderBlush,Minor vibration detected. Monitoring systems.,CXS-6959-OT
Sedan,Stratos M2,Fusion-B,950,1.2,223,112,203,124.6,PlasmaCell,6.7,1.3,73.5,44.1,22.1,7.4,6,9.89,0.56,1,0.77,0,0,22.6,254,118,CASE-7355-H,4025-06-16,Axel Orov,commute,automated,auto,Thalos Crossing,Zenthar Relay,White,Clear path confirmed. Continuing cruise.,CXS-3205-HJ
Sedan,Stratos M2,Fusion-B,950,1.2,192,147,117,199.6,IonGel,5.2,1.1,41.1,24.7,12.3,4.1,1,7.84,0.69,4,0.77,3,1,26.4,254,251,CASE-3178-L,4025-05-20,Captain Kael,commute,automated,auto,Orryx Haven,Cerebra Ring,Purple,Fuel low. Navigating around debris.,CXS-9270-OY
SUV,Vortex R7,Fusion-B,1250,1.5,319,161,239,103.5,PlasmaCell,6.7,1.3,70.6,42.4,21.2,7.1,6,4.98,0.13,1,0.56,2,5,14.8,220,68,CASE-6256-Q,4025-06-28,Zara Strix,commute,automated,auto,Cerebra Ring,Vega Spire,Wheat,Clear path confirmed. Continuing cruise.,CXS-6119-NF
Micro,Nimbus X1,Ion-A,700,0.8,144,111,245,235.0,IonGel,5.2,1.1,66.4,39.8,19.9,6.6,6,6.55,0.42,2,0.32,0,4,4.1,187,178,CASE-9906-E,4025-05-16,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Orryx Haven,LightCoral,Clear path confirmed. Continuing cruise.,CXS-1440-BU
Micro,Nimbus X1,Fusion-B,700,0.8,141,104,209,169.0,IonGel,5.2,1.1,54.3,32.6,16.3,5.4,4,6.33,0.92,0,0.87,0,2,15.3,275,166,CASE-6081-R,4025-04-21,Tamsin Ryx,commute,automated,auto,Helion Hub,Lunaris Port,DarkKhaki,Fuel low. Navigating around debris.,CXS-1612-WQ
SUV,Vortex R7,Ion-A,1250,1.5,334,195,245,203.0,FusionCore,8.4,1.6,56.8,34.1,17.0,5.7,6,3.9,0.19,3,0.1,5,1,30.2,257,341,CASE-4670-C,4025-07-19,Dr. Calix Renner,commute,automated,auto,Lunaris Port,Thalos Crossing,DodgerBlue,Re-routing due to unstable path.,CXS-6563-IO
Sedan,Stratos M2,Plasma-A,950,1.2,258,119,211,140.4,FusionCore,8.4,1.6,65.4,39.2,19.6,6.5,6,8.24,0.66,0,0.72,4,0,53.3,139,34,CASE-2414-N,4025-01-10,Axel Orov,commute,automated,auto,Vega Spire,Cryon Reach,DarkGoldenRod,Re-routing due to unstable path.,CXS-9700-HO
SUV,Vortex R7,Fusion-B,1250,1.5,304,153,119,230.3,FusionCore,8.4,1.6,52.1,31.3,15.6,5.2,4,6.62,0.51,4,0.18,0,5,63.3,95,295,CASE-436-N,4025-07-13,Captain Kael,commute,automated,auto,Zenthar Relay,Cerebra Ring,CadetBlue,Fuel low. Navigating around debris.,CXS-9178-MQ
Sedan,Stratos M2,Fusion-B,950,1.2,239,117,236,261.8,PlasmaCell,6.7,1.3,74.1,44.5,22.2,7.4,3,2.35,0.72,2,0.84,3,2,77.4,32,324,CASE-3862-M,4025-08-05,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Lunaris Port,Cyan,Re-routing due to unstable path.,CXS-4335-LH
SUV,Vortex R7,Ion-A,1250,1.5,284,192,265,132.1,FusionCore,8.4,1.6,67.5,40.5,20.2,6.8,0,3.21,0.84,3,0.49,3,3,58.2,18,103,CASE-5221-D,4025-03-07,Tamsin Ryx,commute,automated,auto,Cryon Reach,Cerebra Ring,MediumSeaGreen,Power levels nominal. Adjusting trajectory.,CXS-3610-ZE
SUV,Vortex R7,Ion-A,1250,1.5,267,141,171,231.7,FusionCore,8.4,1.6,47.0,28.2,14.1,4.7,4,8.8,0.91,3,0.9,5,5,79.7,203,71,CASE-627-J,4025-02-11,Dr. Calix Renner,commute,automated,auto,Lunaris Port,Thalos Crossing,SeaShell,Power levels nominal. Adjusting trajectory.,CXS-4867-WE
Sedan,Stratos M2,Plasma-A,950,1.2,253,147,130,204.4,PlasmaCell,6.7,1.3,73.2,43.9,22.0,7.3,5,3.96,0.63,3,0.81,5,1,84.2,111,73,CASE-7685-O,4025-10-04,Elia Vorn,commute,automated,auto,Zenthar Relay,Thalos Crossing,AntiqueWhite,Fuel low. Navigating around debris.,CXS-2750-CA
Sedan,Stratos M2,Fusion-B,950,1.2,207,117,204,150.9,FusionCore,8.4,1.6,63.6,38.2,19.1,6.4,7,7.14,0.97,1,0.36,5,2,73.9,10,330,CASE-3533-E,4025-09-14,Elia Vorn,commute,automated,auto,Thalos Crossing,Helion Hub,Wheat,Re-routing due to unstable path.,CXS-1570-ND
Micro,Nimbus X1,Fusion-B,700,0.8,162,83,271,147.9,PlasmaCell,6.7,1.3,62.1,37.3,18.6,6.2,7,4.5,0.92,3,0.93,2,2,8.1,120,152,CASE-3893-J,4025-04-28,Elia Vorn,commute,automated,auto,Zenthar Relay,Helion Hub,DarkRed,Minor vibration detected. Monitoring systems.,CXS-4446-BH
Sedan,Stratos M2,Fusion-B,950,1.2,236,140,296,228.9,FusionCore,8.4,1.6,71.6,43.0,21.5,7.2,5,7.46,0.89,0,0.82,5,2,45.6,180,215,CASE-7489-C,4025-12-14,Commander Yulo,commute,automated,auto,Zenthar Relay,Vega Spire,DarkOliveGreen,Clear path confirmed. Continuing cruise.,CXS-9973-PT
Micro,Nimbus X1,Plasma-A,700,0.8,140,109,107,252.4,PlasmaCell,6.7,1.3,65.7,39.4,19.7,6.6,4,3.82,0.17,1,0.25,5,5,68.7,304,351,CASE-269-U,4025-07-07,Marshal Keir,commute,automated,auto,Orryx Haven,Thalos Crossing,Thistle,Power levels nominal. Adjusting trajectory.,CXS-7722-SH
SUV,Vortex R7,Plasma-A,1250,1.5,307,170,134,152.1,PlasmaCell,6.7,1.3,67.5,40.5,20.2,6.8,2,4.54,0.44,4,0.22,0,4,58.2,320,117,CASE-2352-J,4025-07-12,Tamsin Ryx,commute,automated,auto,Helion Hub,Zenthar Relay,Pink,Power levels nominal. Adjusting trajectory.,CXS-2457-AT
SUV,Vortex R7,Fusion-B,1250,1.5,275,156,143,110.0,PlasmaCell,6.7,1.3,64.7,38.8,19.4,6.5,1,1.13,0.57,3,0.83,3,0,20.2,104,97,CASE-3941-S,4025-03-19,Elia Vorn,commute,automated,auto,Zenthar Relay,Orryx Haven,PapayaWhip,Re-routing due to unstable path.,CXS-5361-FV
SUV,Vortex R7,Plasma-A,1250,1.5,313,164,210,271.3,IonGel,5.2,1.1,64.0,38.4,19.2,6.4,2,1.26,0.98,1,0.62,1,2,52.5,331,234,CASE-1402-Q,4025-07-26,Zara Strix,commute,automated,auto,Zenthar Relay,Cryon Reach,MistyRose,Fuel low. Navigating around debris.,CXS-2404-CQ
Sedan,Stratos M2,Plasma-A,950,1.2,240,108,277,179.5,FusionCore,8.4,1.6,48.5,29.1,14.5,4.9,0,4.0,0.31,2,1.0,5,4,63.9,23,2,CASE-8312-Z,4025-09-02,Elia Vorn,commute,automated,auto,Cerebra Ring,Zenthar Relay,Tan,Power levels nominal. Adjusting trajectory.,CXS-5155-RA
Micro,Nimbus X1,Fusion-B,700,0.8,159,104,201,234.3,FusionCore,8.4,1.6,45.3,27.2,13.6,4.5,5,8.9,0.22,2,0.71,3,1,23.4,160,22,CASE-7702-B,4025-09-16,Axel Orov,commute,automated,auto,Lunaris Port,Orryx Haven,Orange,Fuel low. Navigating around debris.,CXS-3095-LI
SUV,Vortex R7,Plasma-A,1250,1.5,285,187,210,156.6,FusionCore,8.4,1.6,75.1,45.1,22.5,7.5,7,7.87,0.24,5,0.64,3,0,17.0,27,117,CASE-266-L,4025-06-24,Zara Strix,commute,automated,auto,Zenthar Relay,Helion Hub,CornflowerBlue,Fuel low. Navigating around debris.,CXS-4000-LH
Sedan,Stratos M2,Plasma-A,950,1.2,240,116,280,193.4,IonGel,5.2,1.1,44.6,26.8,13.4,4.5,7,5.12,0.2,5,0.87,0,2,8.4,145,92,CASE-1698-Y,4025-12-18,Commander Yulo,commute,automated,auto,Thalos Crossing,Lunaris Port,MediumSeaGreen,Re-routing due to unstable path.,CXS-3757-EB
Micro,Nimbus X1,Fusion-B,700,0.8,152,97,269,217.1,PlasmaCell,6.7,1.3,63.3,38.0,19.0,6.3,7,7.09,0.9,0,0.28,5,0,35.5,302,54,CASE-8945-K,4025-04-25,Zara Strix,commute,automated,auto,Lunaris Port,Orryx Haven,ForestGreen,Power levels nominal. Adjusting trajectory.,CXS-6300-YV
Sedan,Stratos M2,Fusion-B,950,1.2,183,105,281,231.9,FusionCore,8.4,1.6,58.2,34.9,17.5,5.8,7,3.92,0.76,5,0.91,4,1,19.0,24,329,CASE-7840-U,4025-11-20,Captain Kael,commute,automated,auto,Zenthar Relay,Lunaris Port,Gainsboro,Power levels nominal. Adjusting trajectory.,CXS-5635-ZE
SUV,Vortex R7,Ion-A,1250,1.5,257,187,240,290.4,IonGel,5.2,1.1,55.3,33.2,16.6,5.5,0,8.67,0.25,3,0.28,5,1,10.9,251,221,CASE-7498-B,4025-07-03,Marshal Keir,commute,automated,auto,Cerebra Ring,Zenthar Relay,LightYellow,Fuel low. Navigating around debris.,CXS-6080-GB
Micro,Nimbus X1,Ion-A,700,0.8,158,88,270,119.2,FusionCore,8.4,1.6,54.7,32.8,16.4,5.5,6,1.81,0.48,2,0.61,3,5,38.3,20,262,CASE-686-K,4025-08-09,Commander Yulo,commute,automated,auto,Cryon Reach,Thalos Crossing,Magenta,Clear path confirmed. Continuing cruise.,CXS-6599-QM
SUV,Vortex R7,Plasma-A,1250,1.5,336,154,275,242.7,PlasmaCell,6.7,1.3,77.2,46.3,23.2,7.7,7,3.7,0.99,5,0.9,1,4,38.5,291,24,CASE-7756-I,4025-02-26,Commander Yulo,commute,automated,auto,Vega Spire,Zenthar Relay,Blue,Clear path confirmed. Continuing cruise.,CXS-2253-YU
Sedan,Stratos M2,Ion-A,950,1.2,245,106,208,182.6,PlasmaCell,6.7,1.3,58.6,35.2,17.6,5.9,8,1.15,0.77,3,0.18,1,3,4.1,213,152,CASE-4687-L,4025-02-25,Axel Orov,commute,automated,auto,Zenthar Relay,Helion Hub,BurlyWood,Minor vibration detected. Monitoring systems.,CXS-6143-UK
Micro,Nimbus X1,Fusion-B,700,0.8,166,109,215,224.8,PlasmaCell,6.7,1.3,50.6,30.4,15.2,5.1,4,8.84,0.2,4,0.02,3,0,1.2,335,244,CASE-2039-Z,4025-12-20,Marshal Keir,commute,automated,auto,Orryx Haven,Cryon Reach,NavajoWhite,Power levels nominal. Adjusting trajectory.,CXS-8539-NM
Micro,Nimbus X1,Plasma-A,700,0.8,145,118,224,160.6,PlasmaCell,6.7,1.3,72.5,43.5,21.8,7.2,0,2.72,0.83,5,0.97,0,1,43.3,74,332,CASE-7204-M,4025-03-05,Axel Orov,commute,automated,auto,Helion Hub,Cerebra Ring,MediumSlateBlue,Power levels nominal. Adjusting trajectory.,CXS-4961-FP
SUV,Vortex R7,Plasma-A,1250,1.5,330,194,148,117.2,PlasmaCell,6.7,1.3,70.8,42.5,21.2,7.1,2,7.65,0.5,3,0.47,3,4,21.8,150,291,CASE-8151-L,4025-02-06,Zara Strix,commute,automated,auto,Orryx Haven,Thalos Crossing,Tomato,Power levels nominal. Adjusting trajectory.,CXS-7418-IZ
Sedan,Stratos M2,Ion-A,950,1.2,222,100,261,269.5,IonGel,5.2,1.1,57.3,34.4,17.2,5.7,7,5.62,0.75,5,0.91,3,1,64.3,270,9,CASE-6955-C,4025-08-13,Axel Orov,commute,automated,auto,Cerebra Ring,Thalos Crossing,Plum,Power levels nominal. Adjusting trajectory.,CXS-7914-TF
Micro,Nimbus X1,Plasma-A,700,0.8,140,115,168,278.6,IonGel,5.2,1.1,56.7,34.0,17.0,5.7,7,7.28,0.12,2,0.73,3,2,39.4,259,112,CASE-4813-K,4025-11-12,Commander Yulo,commute,automated,auto,Thalos Crossing,Vega Spire,DarkKhaki,Minor vibration detected. Monitoring systems.,CXS-6556-CK
Micro,Nimbus X1,Plasma-A,700,0.8,174,109,175,244.6,IonGel,5.2,1.1,55.6,33.4,16.7,5.6,4,7.22,0.18,3,0.13,1,1,54.5,51,212,CASE-4843-J,4025-10-07,Commander Yulo,commute,automated,auto,Cerebra Ring,Helion Hub,RosyBrown,Fuel low. Navigating around debris.,CXS-9089-TW
SUV,Vortex R7,Fusion-B,1250,1.5,280,153,112,299.9,PlasmaCell,6.7,1.3,54.4,32.6,16.3,5.4,1,4.04,0.2,1,0.12,1,3,23.2,174,181,CASE-2730-W,4025-09-02,Marshal Keir,commute,automated,auto,Zenthar Relay,Helion Hub,Red,Fuel low. Navigating around debris.,CXS-1764-LO
Micro,Nimbus X1,Ion-A,700,0.8,137,89,231,220.9,PlasmaCell,6.7,1.3,44.2,26.5,13.3,4.4,1,8.41,0.14,0,0.17,0,1,82.0,80,149,CASE-5776-T,4025-02-26,Commander Yulo,commute,automated,auto,Lunaris Port,Thalos Crossing,PowderBlue,Power levels nominal. Adjusting trajectory.,CXS-8233-IU
Micro,Nimbus X1,Ion-A,700,0.8,151,86,265,172.7,IonGel,5.2,1.1,72.8,43.7,21.8,7.3,7,4.07,0.55,0,0.27,5,3,32.5,340,125,CASE-1229-V,4025-01-08,Commander Yulo,commute,automated,auto,Vega Spire,Cryon Reach,PaleGreen,Clear path confirmed. Continuing cruise.,CXS-3483-LQ
Micro,Nimbus X1,Plasma-A,700,0.8,146,94,209,182.7,IonGel,5.2,1.1,56.4,33.8,16.9,5.6,0,7.46,0.57,0,0.08,2,3,88.4,84,222,CASE-2621-A,4025-03-25,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Helion Hub,DarkTurquoise,Clear path confirmed. Continuing cruise.,CXS-2007-TV
SUV,Vortex R7,Fusion-B,1250,1.5,254,182,138,280.5,PlasmaCell,6.7,1.3,42.3,25.4,12.7,4.2,5,9.18,0.11,2,0.9,4,1,63.0,228,329,CASE-570-E,4025-05-24,Zara Strix,commute,automated,auto,Zenthar Relay,Cerebra Ring,CornflowerBlue,Minor vibration detected. Monitoring systems.,CXS-4360-HY
Micro,Nimbus X1,Plasma-A,700,0.8,159,119,213,239.5,PlasmaCell,6.7,1.3,75.5,45.3,22.6,7.6,5,4.51,0.75,1,0.52,4,2,19.2,261,282,CASE-6001-L,4025-01-18,Axel Orov,commute,automated,auto,Cerebra Ring,Cryon Reach,OliveDrab,Power levels nominal. Adjusting trajectory.,CXS-6115-SB
Micro,Nimbus X1,Plasma-A,700,0.8,141,120,105,105.6,IonGel,5.2,1.1,71.9,43.1,21.6,7.2,0,8.57,0.33,4,0.35,0,5,84.7,229,152,CASE-2513-V,4025-09-04,Axel Orov,commute,automated,auto,Zenthar Relay,Cryon Reach,RoyalBlue,Clear path confirmed. Continuing cruise.,CXS-1085-LL
SUV,Vortex R7,Fusion-B,1250,1.5,293,155,248,213.1,PlasmaCell,6.7,1.3,75.8,45.5,22.7,7.6,2,7.43,0.57,1,0.11,4,4,17.3,184,232,CASE-1259-S,4025-11-26,Axel Orov,commute,automated,auto,Cryon Reach,Helion Hub,DarkSlateGray,Re-routing due to unstable path.,CXS-2605-QL
Sedan,Stratos M2,Fusion-B,950,1.2,234,126,123,112.4,IonGel,5.2,1.1,75.5,45.3,22.6,7.6,8,4.62,0.6,3,0.87,4,3,57.3,225,352,CASE-5150-U,4025-06-22,Commander Yulo,commute,automated,auto,Thalos Crossing,Cryon Reach,LightSeaGreen,Power levels nominal. Adjusting trajectory.,CXS-9020-HD
Micro,Nimbus X1,Ion-A,700,0.8,146,90,229,125.4,IonGel,5.2,1.1,68.4,41.0,20.5,6.8,2,9.5,0.43,0,0.6,3,0,10.9,292,148,CASE-3048-P,4025-08-02,Tamsin Ryx,commute,automated,auto,Orryx Haven,Vega Spire,Tomato,Clear path confirmed. Continuing cruise.,CXS-1659-MR
Micro,Nimbus X1,Ion-A,700,0.8,129,87,178,298.2,FusionCore,8.4,1.6,52.1,31.3,15.6,5.2,0,9.43,0.37,2,0.22,5,3,0.2,280,178,CASE-4288-Y,4025-10-14,Marshal Keir,commute,automated,auto,Thalos Crossing,Lunaris Port,LightGoldenRodYellow,Fuel low. Navigating around debris.,CXS-2106-WO
Sedan,Stratos M2,Ion-A,950,1.2,233,130,179,213.2,PlasmaCell,6.7,1.3,76.0,45.6,22.8,7.6,7,7.86,0.7,1,0.87,2,0,72.0,340,319,CASE-4678-W,4025-09-21,Marshal Keir,commute,automated,auto,Cerebra Ring,Thalos Crossing,SlateGray,Fuel low. Navigating around debris.,CXS-7711-GD
SUV,Vortex R7,Ion-A,1250,1.5,279,197,186,208.2,FusionCore,8.4,1.6,78.3,47.0,23.5,7.8,4,6.05,0.21,4,0.09,4,4,51.9,27,291,CASE-1213-O,4025-12-01,Elia Vorn,commute,automated,auto,Thalos Crossing,Zenthar Relay,ForestGreen,Fuel low. Navigating around debris.,CXS-9548-WO
Sedan,Stratos M2,Ion-A,950,1.2,240,132,130,231.7,IonGel,5.2,1.1,61.3,36.8,18.4,6.1,7,1.76,0.58,2,0.4,0,3,77.6,11,174,CASE-5236-V,4025-12-27,Tamsin Ryx,commute,automated,auto,Lunaris Port,Zenthar Relay,MediumTurquoise,Fuel low. Navigating around debris.,CXS-8160-WC
Sedan,Stratos M2,Plasma-A,950,1.2,233,101,181,176.4,PlasmaCell,6.7,1.3,43.6,26.2,13.1,4.4,1,2.39,0.96,5,0.17,4,2,16.3,29,152,CASE-8882-J,4025-03-09,Axel Orov,commute,automated,auto,Vega Spire,Orryx Haven,Lime,Fuel low. Navigating around debris.,CXS-7388-FW
Sedan,Stratos M2,Plasma-A,950,1.2,220,109,182,151.6,FusionCore,8.4,1.6,77.7,46.6,23.3,7.8,3,5.44,0.78,3,0.95,2,0,28.7,283,208,CASE-2852-Z,4025-10-19,Tamsin Ryx,commute,automated,auto,Vega Spire,Lunaris Port,MistyRose,Fuel low. Navigating around debris.,CXS-2072-QH
SUV,Vortex R7,Ion-A,1250,1.5,253,166,159,282.7,PlasmaCell,6.7,1.3,40.7,24.4,12.2,4.1,7,1.76,0.67,1,0.78,1,2,48.6,86,125,CASE-3292-Z,4025-10-14,Marshal Keir,commute,automated,auto,Vega Spire,Cryon Reach,DarkSlateGray,Re-routing due to unstable path.,CXS-9806-HZ
SUV,Vortex R7,Fusion-B,1250,1.5,321,168,100,262.5,IonGel,5.2,1.1,78.4,47.0,23.5,7.8,4,8.56,0.44,2,0.84,1,4,75.7,144,23,CASE-430-L,4025-08-09,Dr. Calix Renner,commute,automated,auto,Zenthar Relay,Orryx Haven,NavajoWhite,Power levels nominal. Adjusting trajectory.,CXS-3644-OZ
Micro,Nimbus X1,Plasma-A,700,0.8,154,116,176,117.9,IonGel,5.2,1.1,67.9,40.7,20.4,6.8,5,8.96,0.95,5,0.26,5,3,24.6,339,164,CASE-2126-T,4025-10-17,Zara Strix,commute,automated,auto,Orryx Haven,Zenthar Relay,DarkCyan,Fuel low. Navigating around debris.,CXS-6597-CJ
Sedan,Stratos M2,Fusion-B,950,1.2,238,138,104,282.8,FusionCore,8.4,1.6,45.3,27.2,13.6,4.5,6,6.0,0.73,3,0.76,4,0,70.9,332,333,CASE-7842-Q,4025-11-06,Dr. Calix Renner,commute,automated,auto,Lunaris Port,Thalos Crossing,PaleVioletRed,Power levels nominal. Adjusting trajectory.,CXS-2270-YN
Micro,Nimbus X1,Plasma-A,700,0.8,121,108,131,170.6,PlasmaCell,6.7,1.3,72.5,43.5,21.8,7.2,5,9.43,0.5,1,0.74,2,5,82.9,183,98,CASE-1208-E,4025-02-15,Marshal Keir,commute,automated,auto,Helion Hub,Cerebra Ring,MediumAquaMarine,Power levels nominal. Adjusting trajectory.,CXS-2474-UC
Micro,Nimbus X1,Fusion-B,700,0.8,160,99,156,146.9,PlasmaCell,6.7,1.3,59.8,35.9,17.9,6.0,3,1.06,0.99,5,0.4,2,4,45.0,87,282,CASE-7632-V,4025-12-23,Axel Orov,commute,automated,auto,Helion Hub,Lunaris Port,Tomato,Clear path confirmed. Continuing cruise.,CXS-4174-LE
Micro,Nimbus X1,Plasma-A,700,0.8,167,116,274,220.6,PlasmaCell,6.7,1.3,47.0,28.2,14.1,4.7,3,8.93,0.76,2,0.19,5,0,89.3,354,347,CASE-9630-F,4025-10-28,Marshal Keir,commute,automated,auto,Orryx Haven,Vega Spire,DarkSeaGreen,Re-routing due to unstable path.,CXS-9731-NQ
Micro,Nimbus X1,Ion-A,700,0.8,136,115,100,287.6,FusionCore,8.4,1.6,65.6,39.4,19.7,6.6,8,5.2,0.43,0,0.88,1,0,25.0,215,272,CASE-2034-Q,4025-05-04,Zara Strix,commute,automated,auto,Lunaris Port,Helion Hub,DeepSkyBlue,Clear path confirmed. Continuing cruise.,CXS-8354-JF
SUV,Vortex R7,Ion-A,1250,1.5,250,165,185,116.4,IonGel,5.2,1.1,62.9,37.7,18.9,6.3,2,3.96,0.16,5,0.1,3,3,72.7,303,320,CASE-5286-W,4025-04-07,Zara Strix,commute,automated,auto,Lunaris Port,Cryon Reach,Ivory,Power levels nominal. Adjusting trajectory.,CXS-6477-LQ
SUV,Vortex R7,Fusion-B,1250,1.5,281,146,161,291.8,FusionCore,8.4,1.6,73.3,44.0,22.0,7.3,1,6.63,0.62,0,0.97,0,3,28.2,355,33,CASE-1292-I,4025-10-15,Elia Vorn,commute,automated,auto,Helion Hub,Cryon Reach,Gray,Minor vibration detected. Monitoring systems.,CXS-3089-UR
Sedan,Stratos M2,Fusion-B,950,1.2,236,103,256,225.2,FusionCore,8.4,1.6,42.6,25.6,12.8,4.3,6,3.1,0.64,5,0.62,3,3,41.8,219,317,CASE-2050-U,4025-02-20,Zara Strix,commute,automated,auto,Lunaris Port,Zenthar Relay,LimeGreen,Clear path confirmed. Continuing cruise.,CXS-2659-TR
SUV,Vortex R7,Ion-A,1250,1.5,333,200,300,105.2,PlasmaCell,6.7,1.3,60.7,36.4,18.2,6.1,1,6.34,0.86,4,0.13,4,2,32.0,246,317,CASE-8234-U,4025-10-23,Elia Vorn,commute,automated,auto,Cryon Reach,Vega Spire,FloralWhite,Power levels nominal. Adjusting trajectory.,CXS-8284-SS
Sedan,Stratos M2,Ion-A,950,1.2,211,108,115,125.5,IonGel,5.2,1.1,63.4,38.0,19.0,6.3,5,3.62,0.97,4,0.59,5,1,5.2,259,286,CASE-2804-V,4025-08-10,Marshal Keir,commute,automated,auto,Helion Hub,Zenthar Relay,MediumSlateBlue,Fuel low. Navigating around debris.,CXS-1894-SB
SUV,Vortex R7,Ion-A,1250,1.5,294,152,263,281.7,IonGel,5.2,1.1,71.4,42.8,21.4,7.1,5,8.67,0.61,2,0.62,3,2,14.6,232,21,CASE-1330-B,4025-10-23,Commander Yulo,commute,automated,auto,Helion Hub,Cryon Reach,LightGray,Clear path confirmed. Continuing cruise.,CXS-9125-UG
Sedan,Stratos M2,Plasma-A,950,1.2,180,140,277,146.1,IonGel,5.2,1.1,65.0,39.0,19.5,6.5,2,8.43,0.11,0,0.07,0,4,10.4,148,225,CASE-6825-T,4025-04-13,Captain Kael,commute,automated,auto,Cryon Reach,Thalos Crossing,Black,Clear path confirmed. Continuing cruise.,CXS-4185-PU
Micro,Nimbus X1,Plasma-A,700,0.8,157,103,107,139.8,IonGel,5.2,1.1,51.4,30.8,15.4,5.1,2,2.76,0.26,2,0.91,0,5,12.4,335,56,CASE-4745-U,4025-09-08,Marshal Keir,commute,automated,auto,Cryon Reach,Zenthar Relay,LimeGreen,Re-routing due to unstable path.,CXS-6544-PH
Sedan,Stratos M2,Plasma-A,950,1.2,219,129,194,261.9,IonGel,5.2,1.1,66.4,39.8,19.9,6.6,3,2.73,0.44,2,0.32,3,5,22.0,23,315,CASE-6653-J,4025-03-26,Elia Vorn,commute,automated,auto,Cerebra Ring,Vega Spire,SaddleBrown,Fuel low. Navigating around debris.,CXS-4098-CW
Micro,Nimbus X1,Ion-A,700,0.8,138,89,163,110.7,FusionCore,8.4,1.6,71.8,43.1,21.5,7.2,1,2.51,0.45,5,0.75,2,3,46.7,91,164,CASE-2589-O,4025-08-26,Tamsin Ryx,commute,automated,auto,Orryx Haven,Thalos Crossing,PapayaWhip,Power levels nominal. Adjusting trajectory.,CXS-7125-PO
Micro,Nimbus X1,Ion-A,700,0.8,164,110,226,194.8,PlasmaCell,6.7,1.3,63.2,37.9,19.0,6.3,3,4.56,0.38,3,0.57,2,2,49.5,68,43,CASE-5573-T,4025-08-28,Tamsin Ryx,commute,automated,auto,Lunaris Port,Cryon Reach,DarkTurquoise,Fuel low. Navigating around debris.,CXS-5834-KW
SUV,Vortex R7,Fusion-B,1250,1.5,316,162,249,108.2,IonGel,5.2,1.1,60.5,36.3,18.1,6.1,5,8.24,0.39,3,0.02,3,1,23.9,38,183,CASE-5658-M,4025-07-14,Commander Yulo,commute,automated,auto,Helion Hub,Cerebra Ring,DarkSeaGreen,Clear path confirmed. Continuing cruise.,CXS-2350-YL
SUV,Vortex R7,Plasma-A,1250,1.5,314,172,264,115.6,PlasmaCell,6.7,1.3,51.1,30.7,15.3,5.1,8,2.8,0.28,2,0.25,5,5,76.1,97,309,CASE-9202-D,4025-06-02,Elia Vorn,commute,automated,auto,Cryon Reach,Vega Spire,MediumAquaMarine,Power levels nominal. Adjusting trajectory.,CXS-3258-HO
Micro,Nimbus X1,Ion-A,700,0.8,167,114,102,254.0,FusionCore,8.4,1.6,51.3,30.8,15.4,5.1,7,6.89,0.99,1,0.87,1,1,65.1,107,242,CASE-4382-O,4025-11-01,Zara Strix,commute,automated,auto,Helion Hub,Cerebra Ring,LightBlue,Minor vibration detected. Monitoring systems.,CXS-4829-ED
